File_ID	File_Name	Data_Category	Data_Type	Project_ID	Case_ID	Sample_ID	Sample_Type
22725f76-8a03-4bb9-b94e-f3a3c3e24a46	df64852f-9d10-4ce4-8e7f-f1bd1511e1be_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8HL	TCGA-YL-A8HL-01A	Primary Tumor
2d1e1ff9-cbfe-4906-8016-0822219ff1a4	9c33419b-a034-4802-aa38-0013966a4142_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-8266	TCGA-HC-8266-01A	Primary Tumor
b4995cdd-0413-4c35-8279-b70f92cf43a4	2c252931-d206-4d84-ba4e-6a42598fafc5_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6370	TCGA-G9-6370-01A	Primary Tumor
0eb9fe73-65d8-4df8-9624-c56147cd2557	cf6be7dd-246d-4a78-a991-0dc500d1e952_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-FC-A6HD	TCGA-FC-A6HD-01A	Primary Tumor
ca1308a2-5082-4a89-aa11-b9db8c92375e	cf6be7dd-246d-4a78-a991-0dc500d1e952_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-FC-A6HD	TCGA-FC-A6HD-01A	Primary Tumor
c3c72012-95f2-4c55-9448-67766c6bc7d2	2ddf2606-69f9-4938-a245-4e89ab9d52c2_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-8262	TCGA-HC-8262-01A	Primary Tumor
a7725e53-e2e0-4b05-bb36-9cd2c42578d7	537cadf2-2cec-4c1b-82fd-1b12d5e03a56_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7797	TCGA-EJ-7797-01A	Primary Tumor
d226e272-5daa-45c6-9cca-415e581fa82d	8b7a6b76-ca92-4c4e-9500-9fb8da154c32_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KC-A7F6	TCGA-KC-A7F6-01A	Primary Tumor
f9de6c9c-fc06-43bf-a12b-ca3995f2e0f8	537cadf2-2cec-4c1b-82fd-1b12d5e03a56_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7797	TCGA-EJ-7797-01A	Primary Tumor
fd1f9669-a5bd-4394-bada-a762dadbdbaa	cbdfda27-8b70-4c65-8416-88eda0eb4857_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A6G1	TCGA-J4-A6G1-01A	Primary Tumor
b0900f20-f578-4bc5-afea-f1d1960edcf0	e99bf43e-2734-45be-a37c-c4bfb8a00ff4_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-AATV	TCGA-J4-AATV-01A	Primary Tumor
ade14788-1838-443d-b9f5-13b54aac67ef	ae34ac51-7f8b-444c-adb8-2aec1f27887e_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-8265	TCGA-HC-8265-01B	Primary Tumor
51c33c09-9e97-42f0-a389-af073c577ae8	2ee961bc-e079-477a-ac41-2acd6e1042dc_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A83N	TCGA-J4-A83N-01A	Primary Tumor
4508953e-76bd-4713-a2f5-43f065ce3c10	2ee961bc-e079-477a-ac41-2acd6e1042dc_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A83N	TCGA-J4-A83N-01A	Primary Tumor
5cc96d7a-7638-4f46-a0aa-ae7aab3bcd8b	a2a3e18d-defc-456b-99f7-eb9ea1a3b4e5_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KC-A4BL	TCGA-KC-A4BL-01A	Primary Tumor
a62fcc6c-f55a-4d27-8265-e73495341a94	a2a3e18d-defc-456b-99f7-eb9ea1a3b4e5_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KC-A4BL	TCGA-KC-A4BL-01A	Primary Tumor
e6f32c0b-c5ec-43c1-a126-bce2fc7effec	fbbeabac-c161-4c1c-914c-99673e8b6e93_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SB	TCGA-YL-A8SB-01A	Primary Tumor
b47911b2-6038-441b-a0f0-488093b840d2	d9815c07-1b1e-453c-96b9-e9f86ccff9d3_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A632	TCGA-HC-A632-01A	Primary Tumor
436a23c5-c2c5-4783-8856-7a6473e66bd4	564b77de-4fe7-4107-aa3d-91103bd4bc38_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-VN-A88P	TCGA-VN-A88P-01A	Primary Tumor
9c1c83d5-2048-4548-9021-94696287da25	ddef80b8-16d1-4d13-bf3b-0442a39f800d_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KC-A4BN	TCGA-KC-A4BN-01A	Primary Tumor
721de5b7-f741-42ab-9e37-fab7aa54a275	fea5c8b8-baa8-46ee-bf17-e9d598926264_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A83K	TCGA-J4-A83K-01A	Primary Tumor
c39de2fd-e6f7-4af8-bb1d-c09a49ba70ca	d4a6740c-7044-4955-86ce-d279ffecbbae_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9OY	TCGA-V1-A9OY-01A	Primary Tumor
64a677ca-ff01-4069-a7f2-f96dc0a3735b	abd6b431-3249-47bf-bf07-26459d2e20df_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9O7	TCGA-V1-A9O7-01A	Primary Tumor
be5175d0-ed79-40b7-931c-c7d46989e557	b12305d0-9382-428e-8f18-63fe11e126bb_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7749	TCGA-HC-7749-01A	Primary Tumor
eda3db09-0a43-47ba-a496-e158c789cc4c	125f6a0e-0fc6-4379-8b90-2416db4329dc_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8IA	TCGA-KK-A8IA-01A	Primary Tumor
0cb63161-4312-42ef-9bd8-bdd2e7dd41a2	b12305d0-9382-428e-8f18-63fe11e126bb_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7749	TCGA-HC-7749-01A	Primary Tumor
2c58d65f-8905-4f71-ba65-c2308af1c8db	53fac2ee-179b-4e16-934d-4f2367b2cd57_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-SU-A7E7	TCGA-SU-A7E7-01A	Primary Tumor
06727baa-e160-45d7-b53e-984c67e64f6b	ac020a97-c720-408a-ab85-f888534e91dd_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-2A-A8VO	TCGA-2A-A8VO-01A	Primary Tumor
4a4fc4f5-130f-4a5f-b3f6-653a9a7ec113	aabf80ec-6159-4efc-9675-8e5b51c9266a_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A7B2	TCGA-KK-A7B2-01A	Primary Tumor
c4e8bb9d-82f3-4e64-93e3-feb385f4d0f6	aabf80ec-6159-4efc-9675-8e5b51c9266a_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A7B2	TCGA-KK-A7B2-01A	Primary Tumor
0edba606-654c-44cb-bf55-a37372e0c669	dbc29b4c-e7ba-4636-9966-ac9e9f43d278_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6377	TCGA-G9-6377-01A	Primary Tumor
77f7c976-14bf-40e2-a758-cdcf1bab8154	ef08d1d9-6045-4453-b798-f8e5958b7480_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6342	TCGA-G9-6342-01A	Primary Tumor
f6418bf0-0f6c-4020-9ab5-3317c7830653	82fa329e-4440-4c91-b6d4-117adfb97c19_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6342	TCGA-G9-6342-11A	Solid Tissue Normal
1d15e5da-e418-46fe-a31d-d9221b0296ee	51b07f91-c77c-41b0-81fa-1ce683b9c996_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A8FP	TCGA-EJ-A8FP-01A	Primary Tumor
bb5761b9-fa64-434e-a8cd-1f4fca38261e	51b07f91-c77c-41b0-81fa-1ce683b9c996_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A8FP	TCGA-EJ-A8FP-01A	Primary Tumor
9cf3e032-e95a-4ccc-a54d-887a9122deea	ded62f49-c71f-48f5-b789-e1a705d723bf_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A67N	TCGA-J4-A67N-01A	Primary Tumor
baec662d-3f1c-42b6-b122-8e913b87d6f9	11315ed2-af38-49fe-9bac-a0fe8659252d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9NI	TCGA-ZG-A9NI-01A	Primary Tumor
90c2cc82-4103-4623-889b-ccad20d40dd6	fdc3cfbb-276b-427d-8963-c76d17f7984d_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7230	TCGA-HC-7230-01A	Primary Tumor
3eb4ba06-d63b-4f29-8ac7-ffdb9badd2ca	6f1d8b53-d724-4fd3-a5c4-0603ad0b70a1_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9L6	TCGA-ZG-A9L6-01A	Primary Tumor
749e2209-b8c5-4a27-9efa-b19c7395f62f	6f1d8b53-d724-4fd3-a5c4-0603ad0b70a1_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9L6	TCGA-ZG-A9L6-01A	Primary Tumor
9afb9287-1921-40d7-ba20-4d863a0aa31c	8eb9a2d0-13d8-478c-a065-e89f08c6bd4e_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6499	TCGA-G9-6499-01A	Primary Tumor
67805411-2040-4974-a959-581cdb728558	c91d1e4c-b3e9-43b5-9394-90267952f81f_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-XK-AAJ3	TCGA-XK-AAJ3-01A	Primary Tumor
475f4750-3c96-4407-a23b-4a4055848765	d2bee562-2d51-417a-9fa5-adb87cfa7127_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6499	TCGA-G9-6499-11A	Solid Tissue Normal
20545613-4125-4a70-9974-c2e4e6a6027c	808b4a54-60f7-462e-9c05-2cac51101192_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7742	TCGA-HC-7742-01A	Primary Tumor
f960daf6-ed57-4a91-8255-c07414452f0f	98c8c81d-8ab0-4d48-ae7f-8f57b1e1c208_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7742	TCGA-HC-7742-11A	Solid Tissue Normal
e0945553-f1e2-416c-9ed2-feea4786a2c1	808b4a54-60f7-462e-9c05-2cac51101192_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7742	TCGA-HC-7742-01A	Primary Tumor
0790413d-5153-4561-9c2c-79b9638da310	eaf85eb3-23a9-4981-b0bd-6407da233a97_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-8213	TCGA-HC-8213-01A	Primary Tumor
d75a9fd0-720f-4cc3-bc11-b69e4dca4df3	2b443e71-540d-4c93-8fda-91444c480685_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9LS	TCGA-ZG-A9LS-01A	Primary Tumor
bcdd5815-08ee-42fa-991a-dacb54bbab3b	2b443e71-540d-4c93-8fda-91444c480685_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9LS	TCGA-ZG-A9LS-01A	Primary Tumor
531ee807-06e6-4c6b-b868-c45c2fd89e85	84c060e0-15b9-4a41-afbc-3e6f9e89d29f_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9O5	TCGA-V1-A9O5-01A	Primary Tumor
406099b4-a616-4a6e-9e76-ac3949a846fa	3bc76980-7a47-4467-857b-16133a382523_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9O5	TCGA-V1-A9O5-06A	Metastatic
2ec5e2df-47f7-4397-af7d-266c9ce62183	b43d6d83-72f2-42fe-816f-64c72b62b0f1_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-8265	TCGA-HC-8265-01A	Primary Tumor
0ae50d4d-6aa1-41b1-8f67-a8ff88e40f7e	ae34ac51-7f8b-444c-adb8-2aec1f27887e_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-8265	TCGA-HC-8265-01B	Primary Tumor
4b1a2384-c93b-4cff-b6af-40ede2b3e7f3	2cab4544-3855-4e4d-a284-618ba1536712_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9L1	TCGA-ZG-A9L1-01A	Primary Tumor
4adcaf40-e809-41f7-bfae-683a6607c51c	459d2640-3c06-4564-bff1-1172b292518b_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-A9S0	TCGA-G9-A9S0-01A	Primary Tumor
6f97496e-1d27-4a13-9830-a007ec2cd2cc	459d2640-3c06-4564-bff1-1172b292518b_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-A9S0	TCGA-G9-A9S0-01A	Primary Tumor
3359836b-cc38-418d-9826-d2ed7224aad1	73b85f28-f715-487a-8abc-15c4042ff3d7_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9Z9	TCGA-V1-A9Z9-01A	Primary Tumor
c917b51e-67b4-493e-9a42-c31d57a13d8b	73b85f28-f715-487a-8abc-15c4042ff3d7_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9Z9	TCGA-V1-A9Z9-01A	Primary Tumor
87c1d342-3d8b-4982-9f34-80055ec3030a	25a114a8-0b4f-44fa-83a1-c661d2821180_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A46F	TCGA-EJ-A46F-01A	Primary Tumor
04331c41-f249-4062-b8f4-365e60640f50	25a114a8-0b4f-44fa-83a1-c661d2821180_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A46F	TCGA-EJ-A46F-01A	Primary Tumor
098e7cb0-f2a9-4ef7-bb9d-8ba99a7cf2a7	b8f2e7ea-a286-401c-9e77-c3548d011872_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5754	TCGA-CH-5754-01A	Primary Tumor
b0a352af-8ea0-4308-b7f1-94c3f2987b13	b8f2e7ea-a286-401c-9e77-c3548d011872_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5754	TCGA-CH-5754-01A	Primary Tumor
d803f0a5-6483-4c20-adcc-a704213082e5	33328a90-6b3c-4bb3-888a-991f9837560e_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5748	TCGA-CH-5748-01A	Primary Tumor
8850ca52-3abc-4ae8-95f3-66aa61ea3fc0	33328a90-6b3c-4bb3-888a-991f9837560e_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5748	TCGA-CH-5748-01A	Primary Tumor
093eb2fe-4dba-4a09-aaa4-3b5e5f4642e1	5ecddb69-42a4-483c-8331-f27eec125ed0_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A8D0	TCGA-HC-A8D0-01A	Primary Tumor
248a04b7-6450-4f42-91cd-09ce8ff0979d	5ecddb69-42a4-483c-8331-f27eec125ed0_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A8D0	TCGA-HC-A8D0-01A	Primary Tumor
bd2c80f1-ab9b-4be6-a133-639ddab660c1	1379c7ff-c5d6-4292-a20a-3b5ab09002e0_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A9WJ	TCGA-YL-A9WJ-01A	Primary Tumor
14a74208-c77d-48ea-970f-73898a34a93f	1379c7ff-c5d6-4292-a20a-3b5ab09002e0_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A9WJ	TCGA-YL-A9WJ-01A	Primary Tumor
6be59611-f865-4ad1-ad1a-16a7c91bef51	b0f4db65-f2b7-4af3-8daf-7875e5213bb9_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6494	TCGA-G9-6494-11A	Solid Tissue Normal
d279e21b-eea4-4417-9d76-83b379f453d4	2ec46312-a306-4991-ad31-e342b2210d63_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6494	TCGA-G9-6494-01A	Primary Tumor
42c99930-766d-4809-b985-4f4bba5dc4b7	b0f4db65-f2b7-4af3-8daf-7875e5213bb9_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6494	TCGA-G9-6494-11A	Solid Tissue Normal
71bdb9d7-065e-4557-bf17-40216fe4019e	2ec46312-a306-4991-ad31-e342b2210d63_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6494	TCGA-G9-6494-01A	Primary Tumor
929c7f90-c8f0-4342-8577-3a8e05dacf07	8b700b43-2459-4116-acef-3ed820e16d08_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A7NH	TCGA-EJ-A7NH-01A	Primary Tumor
d199c70d-9a56-4da9-8324-ceab7ada0a98	8b700b43-2459-4116-acef-3ed820e16d08_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A7NH	TCGA-EJ-A7NH-01A	Primary Tumor
e6ad3cb6-d155-4af1-b548-6dd9ecc4325e	218c11bf-0d9e-4955-a63e-8005685333f9_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-XK-AAIV	TCGA-XK-AAIV-01A	Primary Tumor
fe67c70f-5bb8-4b11-8ea2-d10ae5ec9e1f	218c11bf-0d9e-4955-a63e-8005685333f9_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-XK-AAIV	TCGA-XK-AAIV-01A	Primary Tumor
acb87757-70aa-49b6-9901-1878d8793325	faed2e99-e26d-4f2d-bde2-d811c027d203_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A6E5	TCGA-KK-A6E5-01A	Primary Tumor
075960c0-0943-4012-859d-a58e4ec1d225	faed2e99-e26d-4f2d-bde2-d811c027d203_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A6E5	TCGA-KK-A6E5-01A	Primary Tumor
e7d1ffea-30a9-4e41-8601-d389b125c29a	407a6cc1-9cad-426f-8ff6-beeb3b9599e0_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9OQ	TCGA-V1-A9OQ-01A	Primary Tumor
587c8a6f-2a3b-4317-8597-ca1b4f527721	407a6cc1-9cad-426f-8ff6-beeb3b9599e0_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9OQ	TCGA-V1-A9OQ-01A	Primary Tumor
7a4369cf-cfd2-4841-8151-2484bf9e9d36	a4cd95f3-2ad1-44b9-afb8-ef756c876710_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A76X	TCGA-HC-A76X-01A	Primary Tumor
db5d64b5-255a-4fde-a5af-2f24c5d6db14	a4cd95f3-2ad1-44b9-afb8-ef756c876710_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A76X	TCGA-HC-A76X-01A	Primary Tumor
b203e857-6ba4-4b60-9a67-95377c3cf1fb	8c7d4518-f7c0-49de-bd2b-70c17c22b584_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-VP-A879	TCGA-VP-A879-01A	Primary Tumor
f5651def-23e0-4330-8f2d-d7fe90654795	1bf5b3ab-6477-42bc-a397-cbd084ab70cf_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8I7	TCGA-KK-A8I7-01A	Primary Tumor
14a266d0-6e70-4e9b-9723-bb70a6a7231f	1bf5b3ab-6477-42bc-a397-cbd084ab70cf_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8I7	TCGA-KK-A8I7-01A	Primary Tumor
2eb60a76-b7b6-4e38-82ee-10088431444f	e6faed9e-819f-4a0a-8d5a-81945052e0c8_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7079	TCGA-HC-7079-01A	Primary Tumor
d37c6807-1df3-4488-9f27-5cc55e6afa90	d9cc0aa8-6b50-439a-a264-101fc555bbc1_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HI-7169	TCGA-HI-7169-01A	Primary Tumor
acc535ca-eed6-4b73-bfd4-4f424a34a3d2	2807804b-d7c4-48a7-9e47-2e38134a3c15_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J9-A8CL	TCGA-J9-A8CL-01A	Primary Tumor
0642f8f1-171b-40f3-84b5-df2ae5581f76	962c57c9-fc5f-4909-92b1-7c7118ff4201_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-XK-AAIR	TCGA-XK-AAIR-01A	Primary Tumor
9380a93c-db84-4e4c-b721-de5d7dc0ed3f	0ce08696-34ef-4f8a-af16-2c771117dfb1_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A46B	TCGA-EJ-A46B-01A	Primary Tumor
0f12cd69-f692-450a-9b43-569ce76e19fa	6288e4a6-16aa-4bf8-92eb-2f314fc7a717_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-M7-A71Y	TCGA-M7-A71Y-01A	Primary Tumor
0d9643b2-84f1-44a7-9b85-5e4285156c00	6288e4a6-16aa-4bf8-92eb-2f314fc7a717_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-M7-A71Y	TCGA-M7-A71Y-01A	Primary Tumor
218d2d31-9cff-4bde-b72a-8b2ea5848355	1947c4e9-a429-463d-8185-4263de3a0ca0_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7783	TCGA-EJ-7783-01A	Primary Tumor
c1163f96-e018-4710-b566-b6305c716d10	aa8ee2c8-034f-4c13-8b23-156004b0655e_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J9-A8CN	TCGA-J9-A8CN-01A	Primary Tumor
68946159-0b94-4a11-bc71-0c0f96370af4	16e871b6-a4ca-49f5-91b5-a0a2be4de36c_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SK	TCGA-YL-A8SK-01B	Primary Tumor
8c86addd-5cd7-4287-97ca-16c6ca2a5589	16e871b6-a4ca-49f5-91b5-a0a2be4de36c_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SK	TCGA-YL-A8SK-01B	Primary Tumor
ebc70d36-040b-4d3f-9494-80131b817e64	e3d9c613-cecf-402a-8151-e31c563fccf8_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-VP-A87B	TCGA-VP-A87B-01A	Primary Tumor
04494e7c-695c-47c9-9c43-0d37c653f75d	6b2a2db3-93af-4950-b40c-3962b6348380_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9OT	TCGA-V1-A9OT-01A	Primary Tumor
4bc70ab2-44a9-433b-ac12-4e2836ceb9d5	b62fc685-2f11-4d05-9cfd-2babb9cee4b2_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SA	TCGA-YL-A8SA-01A	Primary Tumor
189ad022-47c9-4681-b371-2e493102de52	b62fc685-2f11-4d05-9cfd-2babb9cee4b2_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SA	TCGA-YL-A8SA-01A	Primary Tumor
cceaebcc-50f1-4ce2-b5b4-74b144c47477	6e138508-8c77-4d0d-8a97-31a9ddab88a5_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6338	TCGA-G9-6338-01A	Primary Tumor
9612dd5a-e7ce-4e7c-a059-362c47427121	8b29826e-3304-49fa-bbc5-de055e342dbe_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A67L	TCGA-J4-A67L-01A	Primary Tumor
689c78fd-0f48-4c09-8f00-0bb8075c237c	01e0da9c-fee5-4f46-9fd6-be1ae347c8d8_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7315	TCGA-EJ-7315-01A	Primary Tumor
64055ce1-e49c-4038-b52a-c305cc85755c	59c412ca-145b-4a6d-85f2-96c0686925f5_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5518	TCGA-EJ-5518-01A	Primary Tumor
e50a40fb-1478-4d77-880a-8392b8cd342a	59c412ca-145b-4a6d-85f2-96c0686925f5_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5518	TCGA-EJ-5518-01A	Primary Tumor
d6bc1c28-5030-4aa5-830b-aa5cb593c478	f936f676-7fb7-4037-bbc4-3ef653c8c8a6_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6343	TCGA-G9-6343-01A	Primary Tumor
9f89d45e-0b68-403d-bedc-82020009301b	f936f676-7fb7-4037-bbc4-3ef653c8c8a6_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6343	TCGA-G9-6343-01A	Primary Tumor
04012e4f-08e5-455b-9086-c5127b489e0a	bb17429a-381b-47aa-851d-7c4d4bcbc2d5_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9ND	TCGA-ZG-A9ND-01A	Primary Tumor
c95aca12-12ef-414b-9dfd-974e87c01cfe	a2d66d43-ee19-4569-a148-45f34a6ce104_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A65E	TCGA-EJ-A65E-01A	Primary Tumor
4b47ce4b-eb8f-4f01-9324-14b29cb267bf	e4823d55-acc6-4c44-a212-e2614ea846dd_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-VN-A88M	TCGA-VN-A88M-01A	Primary Tumor
0c566d45-60a4-4dcd-8831-7452aa86a6ad	6123ec9e-7fb1-44a7-9f11-0576d47d7da1_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A7AU	TCGA-KK-A7AU-01A	Primary Tumor
