File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
29ff35b1-6652-412a-b972-5a4f03da41e4	cd29a1db-ef00-4ff5-9940-96521df10ac0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7794	TCGA-EJ-7794-01A	Primary Tumor
f8854d92-b90c-43a9-9c9e-39158019f860	5eca1f8e-9276-48af-a675-408eeca0172b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A8S9	TCGA-YL-A8S9-01A	Primary Tumor
40d08ce2-6b8a-4078-80dc-0ca61e11bd73	21f8dfb8-b3af-4271-8bba-27ba67ab8238.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7231	TCGA-HC-7231-01A	Primary Tumor
7c8d721a-b16b-4593-b30d-56a1613b7852	dc71a35a-a16f-4388-95ca-fd70d7eef967.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A6DY	TCGA-KK-A6DY-01A	Primary Tumor
d312b3eb-e036-47f6-99ef-9d2f9f472461	938573e9-d3ad-49e6-9ab9-fafba92af5a1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A9WK	TCGA-YL-A9WK-01A	Primary Tumor
3f90cc82-c07a-4b8f-bf26-e036d89dbce8	ae9d7c1b-c6eb-4ad7-a138-91d213cf93b3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XQ-A8TA	TCGA-XQ-A8TA-01A	Primary Tumor
dd5d8080-0eb9-438b-962d-34c1af6397a4	2a307c39-81c4-43f3-8db0-56cbf72c5904.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7331	TCGA-EJ-7331-11A	Solid Tissue Normal
c8a0c9f6-8928-4959-8696-ec154e67613e	00cdb0c4-69f7-47af-b8f1-262c331f7e5e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6363	TCGA-G9-6363-01A	Primary Tumor
1d15ef76-b8b2-4610-913b-48a5deead997	6d104288-aa75-4683-afc1-df16c7bbd22f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6363	TCGA-G9-6363-11A	Solid Tissue Normal
a036f4ab-932d-4906-bfdf-f260f6c420ca	7c43bdef-779c-42c7-ba6f-8b476b9f4806.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-A8CY	TCGA-HC-A8CY-01A	Primary Tumor
534750bb-4f96-4f6a-9337-49af745a35eb	e84208d2-5853-4da6-ad1c-b8f5a9bb29e5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-AB27	TCGA-EJ-AB27-01A	Primary Tumor
5a942822-d3b8-44b1-b50d-a7eb2111cd16	d1057f4a-37b2-4db1-9b53-3390e06ca63e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A8HO	TCGA-YL-A8HO-01A	Primary Tumor
5d7f0a0d-ffc9-42f4-b80f-a0ff244ab2ce	7d0d77dc-eea8-4863-9688-e726f43e19b5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6498	TCGA-G9-6498-01A	Primary Tumor
5cc36d9b-6703-434b-a5f6-30cbb3d40055	e8b0cb7f-a2d2-4a68-8d87-6b88fdd4465f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-5527	TCGA-EJ-5527-01A	Primary Tumor
827deb25-4752-4c08-ac53-fd885f12e06d	5c620b82-59e7-4821-ae20-624423486200.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-5508	TCGA-EJ-5508-01A	Primary Tumor
4c7f46d7-ef45-46c7-b938-849b4fd0a787	5eb5fc32-f493-45d4-89fb-2c59e4a632bb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-A4ZV	TCGA-HC-A4ZV-01A	Primary Tumor
5185e03b-7263-4af2-bf5e-7f20614c85fd	0df8d5ab-4481-4267-98a1-fd7c31cc212f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5789	TCGA-CH-5789-01A	Primary Tumor
e35acb74-7322-4586-9884-744f4d2c5eda	f5574b3d-6280-4ceb-9d81-23601f500f1a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XJ-A83G	TCGA-XJ-A83G-01A	Primary Tumor
2d7f9463-1789-46c0-a585-d8e4b3db974e	652002a5-6cee-4135-aa82-6e841998cbb6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A7AV	TCGA-KK-A7AV-01A	Primary Tumor
de6a9ebe-4958-454f-aba0-04fdda093dd5	a9e61b88-d976-4c75-bc03-48d45e4750ce.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A8SH	TCGA-YL-A8SH-01B	Primary Tumor
5d2f8098-98b9-4f20-ba1c-265f915a9ea6	7ff7fa14-38bb-41fc-859e-5971ec45b1c3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5788	TCGA-CH-5788-01A	Primary Tumor
38c8717a-f45c-4088-91b1-9a738113780f	4e19b437-09f9-4768-9938-ac8f32594434.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-VN-A88I	TCGA-VN-A88I-01A	Primary Tumor
2e49c563-75de-4107-99b7-4316af233ad6	5482a195-361b-4517-9bb6-8d1b78972e36.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J9-A52D	TCGA-J9-A52D-01A	Primary Tumor
4d71591d-ee5e-4e29-ba89-7693594744d6	3275c550-2ced-41ea-9099-11a5b4d56011.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6373	TCGA-G9-6373-01A	Primary Tumor
6ee2b144-144c-4cb8-8004-cee8375085e5	c06537b2-7859-408a-8a74-9479839d95b4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A8SP	TCGA-YL-A8SP-01B	Primary Tumor
3c1c388f-e060-47d7-bb68-cea40b7568f9	f1ecf7a0-e863-48e5-a7e0-d7c966736be8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A9LZ	TCGA-ZG-A9LZ-01A	Primary Tumor
47aa43df-736f-4049-8ece-fa0506538c47	ed0562d6-fdd4-45f3-9090-4db3631b9417.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-A9TE	TCGA-HC-A9TE-01A	Primary Tumor
a37db7eb-b332-4abe-8f20-d41a6feba1bb	e17f8405-4fb1-4145-9093-7e9f22bc711d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A8SI	TCGA-YL-A8SI-01A	Primary Tumor
c1ab7807-37f0-4394-aae2-690aef509b0d	bf58f337-d3c3-4efc-8d95-c6c1a4d859f8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7115	TCGA-EJ-7115-01A	Primary Tumor
752dcadb-c176-4b32-a6dc-d802c9559813	f9f56455-8333-463b-9e3f-4317ce94132a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6496	TCGA-G9-6496-01A	Primary Tumor
2ed68edf-dece-44a4-8a0f-068160f84389	a34b5a9c-6ff5-4485-8d81-eecbe96683c8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-A46H	TCGA-EJ-A46H-01A	Primary Tumor
3e7d0369-4261-48c4-a7ad-ecd06c27f081	01743b5e-2f0b-46e1-90c8-56d87344171a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A9L9	TCGA-ZG-A9L9-01A	Primary Tumor
fb58125f-b56b-4da4-a527-47629c25fea2	17461e63-041c-4f79-8ea7-bbc761a308da.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A7AQ	TCGA-KK-A7AQ-01A	Primary Tumor
365dbe94-4410-43c7-84d1-7eb048135762	8692d979-5edd-449f-9517-4af60a12fd57.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-7521	TCGA-G9-7521-01A	Primary Tumor
d7fd4adf-1fd7-44ba-8d92-c20b248f7282	da09a496-9db4-4182-8b8d-2e36da5837da.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A9WL	TCGA-YL-A9WL-01A	Primary Tumor
41c18c2e-a61d-4a67-a8f6-e177122bb9ca	5ef5e95a-10fb-48de-b311-b94268d00cd9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-A65M	TCGA-EJ-A65M-01A	Primary Tumor
91a604e1-e7e0-4ef7-a06a-8da347be5f59	d1a55714-eee5-4e85-8755-04d1573b8146.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A9OF	TCGA-V1-A9OF-01A	Primary Tumor
f03b92f7-67b7-4489-afa0-b7916d55baee	a0bb8a28-adf5-42a1-a662-39e2fe0058e7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-8474	TCGA-EJ-8474-01A	Primary Tumor
3c427d28-5296-40a6-8c80-07464026030e	f47dfa8e-5d82-4fd5-ba35-f158427f22fa.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A8IK	TCGA-KK-A8IK-01A	Primary Tumor
2438c418-fca8-4274-922e-350823f22e78	060983a2-5bc8-4e5d-a6fe-9abb3d3caacc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5752	TCGA-CH-5752-01A	Primary Tumor
1d9e863b-80dc-4247-a90a-9f951b0994a3	236d6179-62cd-4667-b2c5-2e0868a73608.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J4-A67R	TCGA-J4-A67R-01A	Primary Tumor
0f505546-10a6-4ee8-a73a-3c499b2e75d3	9ef05620-bc20-44ec-9cfc-24750408be7d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7793	TCGA-EJ-7793-11A	Solid Tissue Normal
216326c0-5e46-496e-80ea-0943cf28f7f2	45244269-74f7-4ab7-9dc6-a2dfa8441825.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-A631	TCGA-HC-A631-01A	Primary Tumor
6d71dc7f-47f2-4020-9b1b-ed4ecb2d1480	28300a89-d4ab-4d54-a186-ed4633cddacd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A8WN	TCGA-V1-A8WN-01A	Primary Tumor
a3d4bdae-d3d7-4aa2-80dc-90e211c3fb3c	93d7ac73-08ea-4c2d-9432-78cdb8072bb3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-8258	TCGA-HC-8258-11A	Solid Tissue Normal
29bb53d3-8d35-4a76-bbf3-050e4aedd1e1	a76b7424-4447-4ac5-a5be-b148ac3b8993.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-VP-A87E	TCGA-VP-A87E-01A	Primary Tumor
9dc7fde5-d420-424e-8839-cfc5b5ae9e4c	1270c274-1622-40a7-a3d8-cc2f34d9c698.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A8QZ	TCGA-ZG-A8QZ-01A	Primary Tumor
33aeb57a-4330-4a33-bdb9-765409ac1043	303977ad-4984-4a81-a60b-9253b2957d28.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-8469	TCGA-EJ-8469-01A	Primary Tumor
e8c6e0ef-0539-4416-a106-8265b0ed6834	9021ded7-2cbc-469d-a273-e641a6b5931e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A59Z	TCGA-KK-A59Z-01A	Primary Tumor
9cf35d44-05e1-4455-88ef-9896f352b7b0	9ab2a064-becb-470c-81e0-f11aae228d91.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A9ZG	TCGA-V1-A9ZG-01A	Primary Tumor
98eb26a7-fe50-42f7-8418-f85f123215ce	ffdc8385-2efe-4e9c-b0f7-9dfca3822735.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6369	TCGA-G9-6369-01A	Primary Tumor
436bc9df-5c62-47e5-8bc8-42f6376c406c	7d6415b4-7c76-49ff-b9b9-fe5af20a98b5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-A65B	TCGA-EJ-A65B-01A	Primary Tumor
803c2bc4-c909-4fa6-ae7b-fd1b3cef1859	3b15d636-24ba-4c3d-9ec5-c192cbd86a84.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6366	TCGA-G9-6366-01A	Primary Tumor
cd51a2ee-3e1c-4b2e-82f3-0b4a18e153d9	5d584cb3-f63a-4f7a-b485-4b75441ca001.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6385	TCGA-G9-6385-01A	Primary Tumor
64a2ef42-2370-4d7c-97cb-45041d5439ae	d03d9e45-e947-4049-bb8d-7eefdf556dba.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-5494	TCGA-EJ-5494-01A	Primary Tumor
04c0fae1-849e-4fc4-ad35-edc6d7b7f44d	d537c24e-d74a-43b6-97cd-b4f52fcb1ebf.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7233	TCGA-HC-7233-01A	Primary Tumor
12255b21-3188-4012-962b-d9904080740d	7f5cf379-b4e8-45b5-983a-503ea4b13dc8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7788	TCGA-EJ-7788-01A	Primary Tumor
f7301134-dda1-4a39-bf3c-8a537680a1ec	f88d640e-69d5-405d-aac3-a1d6cd1214bb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A9L5	TCGA-ZG-A9L5-01A	Primary Tumor
7e3b3e4e-1b46-4b73-8f8a-c899c63d14de	c0655f3d-1984-4bf5-827b-9a1d8a9af4a7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-5530	TCGA-EJ-5530-01A	Primary Tumor
0a9b5e41-ffaa-49fa-b1e9-68cc8f10dd82	3e502472-54a1-4c7d-abcf-ed29ec20c41b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-VN-A88N	TCGA-VN-A88N-01A	Primary Tumor
aa9d36b5-cbd3-42ae-b549-0b4dc20c23ba	2324c50d-72f3-43f9-adc3-a76a3f79421e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-A8FN	TCGA-EJ-A8FN-01A	Primary Tumor
d02ee001-1ffd-46b3-81c5-7769012f38ee	8a28c14f-7e88-41da-9b14-d3768a615cf8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7211	TCGA-HC-7211-11A	Solid Tissue Normal
8afc0e66-4ab4-4a1f-b3fd-abec968e2276	434fb138-b311-4fbd-ba15-2f3f2240b917.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-H9-7775	TCGA-H9-7775-01A	Primary Tumor
f4cda81a-04c5-40af-9674-bb632e9d8264	b6a5f3fa-ce69-4fff-bf3c-1e6f2a6f610f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5772	TCGA-CH-5772-01A	Primary Tumor
6487aae0-c695-41ed-881c-b72380552496	63fde5cd-6571-4c48-b970-dff68f938ecf.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J4-AAU2	TCGA-J4-AAU2-01A	Primary Tumor
98de5a9a-bc74-4161-a382-8b50e28a33ed	734adec6-87f2-48b8-a089-428a045f0153.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A9LB	TCGA-ZG-A9LB-01A	Primary Tumor
fc9c8a7e-4959-43c0-b364-aac4a4639540	7c7235b7-cb16-4b7e-83c1-649bae0d6d6f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A8HM	TCGA-YL-A8HM-01A	Primary Tumor
7c3a85d4-a774-42a7-a536-d439e8912d37	6ae0971f-cf75-4a6b-80da-c406262bce5f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-8261	TCGA-HC-8261-01B	Primary Tumor
e77d1ece-24d4-4b5f-ad77-d41dec595f32	85f10e6f-43c4-4f0b-a87f-ff1d3c3a2a7e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A8MJ	TCGA-V1-A8MJ-01A	Primary Tumor
ed2234f8-417a-41d6-b2f0-b4635ecdf022	12deee61-e31d-4f81-9007-63992fca1a5a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-FC-A5OB	TCGA-FC-A5OB-01A	Primary Tumor
9eb4b88b-08c2-4992-941b-734d0d89dbf9	e5b61fd6-8e93-4b29-95c2-adf3c26082b7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A8WL	TCGA-V1-A8WL-01A	Primary Tumor
4d4643eb-8410-4463-aeba-35fd9f1d7c63	15db8dd9-e1da-4c65-b97e-dcb5b6f2942b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-5511	TCGA-EJ-5511-01A	Primary Tumor
f836005f-8343-4950-8154-1e165982c259	366650b6-c4c0-45c1-beeb-5db9762838a4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-8266	TCGA-HC-8266-01A	Primary Tumor
3199eddb-a9ea-4b44-857e-823d6070680b	ae926dbe-d7da-438b-bd9c-5a46c756fc4b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-8262	TCGA-HC-8262-01A	Primary Tumor
b76c9797-8527-4f58-ba45-1955513bfa04	d04b3925-6444-4ffd-8713-4ff37795449e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-8262	TCGA-HC-8262-11A	Solid Tissue Normal
e3697762-e5a1-431d-8dd9-765ea4c2d46b	4e5faf6d-44cc-40da-a4de-623ffe1e8ea4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-M7-A725	TCGA-M7-A725-01A	Primary Tumor
2668054c-2a75-4ad0-ab1d-bebf6534642c	1b219494-7118-4caf-aafa-8f1e1b84e5cb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J4-A6G1	TCGA-J4-A6G1-01A	Primary Tumor
b1d7d89e-91b6-4e57-b2d2-d29360c8e624	1524814b-437a-425e-9da5-f904f2208f0b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J4-AATV	TCGA-J4-AATV-01A	Primary Tumor
012642ed-1618-44a4-9bfc-b607e0178755	2982b018-cb8a-4c97-b222-0d2189738eb1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-8265	TCGA-HC-8265-01B	Primary Tumor
7ac12f9f-66bf-4395-ab24-c39ae682e638	4a1fa877-f1eb-4bdd-8914-96db235132e6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KC-A4BL	TCGA-KC-A4BL-01A	Primary Tumor
cfa98593-ac90-4778-ad48-1b0b1d54e243	7623cddc-098f-4358-9055-d21e82791efc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A8SB	TCGA-YL-A8SB-01A	Primary Tumor
bc8a84a5-e317-4298-87e5-2e286fefd562	4adcf4d2-5260-4328-9d73-015da3eb376b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-A632	TCGA-HC-A632-01A	Primary Tumor
5530d599-aced-4d1d-9ebd-61dcf562350a	1c4a4cec-dea8-434e-91e6-7c133f6de11b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5762	TCGA-CH-5762-01A	Primary Tumor
1ba85a51-0716-4513-8349-26e98b848762	ea8280b1-10bd-4645-a523-d732ac8efb84.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XK-AAK1	TCGA-XK-AAK1-01A	Primary Tumor
7d2977b0-1ff3-42c9-af22-41b2631dedc1	7c606087-b75a-4311-8654-964aed6169e9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7321	TCGA-EJ-7321-11A	Solid Tissue Normal
ea343217-e3d6-4bbe-94c5-f10e19cf8d54	8c0c0f03-5994-4e80-b8a9-2ec3074c9099.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J4-A83K	TCGA-J4-A83K-01A	Primary Tumor
864eabce-7808-4783-b6e5-a4e933482219	849a2eab-9f98-43dc-a00a-cc84773fe1e3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A9O7	TCGA-V1-A9O7-01A	Primary Tumor
cbd90c7f-3dcf-4c5c-b206-7b7a998785eb	a92242a3-46fe-4c0c-8b99-27c67482a0ae.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A8IA	TCGA-KK-A8IA-01A	Primary Tumor
f9b26aef-1c0e-4560-97ec-337d835be4a6	e2d54137-1766-4d14-b2d6-6cbfc375a294.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-SU-A7E7	TCGA-SU-A7E7-01A	Primary Tumor
6c09ef88-5eda-445d-a10d-97bd7c38e6c7	c220c473-32f8-4545-b3ef-7d0ba15b0562.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A7B2	TCGA-KK-A7B2-01A	Primary Tumor
c38b9d6a-6053-4427-b776-c809e1a0f0fb	db879288-930d-4996-ae2f-b229793886d8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6342	TCGA-G9-6342-01A	Primary Tumor
33d81ee3-f051-4a6f-9a90-aec860e1bc12	6b2016e4-f74e-4f04-97eb-d423b69603db.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J4-A67N	TCGA-J4-A67N-01A	Primary Tumor
7b582454-8d7a-4655-aa3e-423ed6a91481	438e1af6-9f61-476d-ae82-4d42e6b8ac6f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A9L6	TCGA-ZG-A9L6-01A	Primary Tumor
b754aa98-5a02-4700-910e-53131e5e9c63	cecba016-012e-47f6-aa44-39e4cc487b0f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6499	TCGA-G9-6499-01A	Primary Tumor
8ef5a6a1-df18-4de8-a227-3915a6029d51	90d6681d-db91-4e4a-9ede-8fa8e4af1815.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-8213	TCGA-HC-8213-01A	Primary Tumor
8b3ee933-4923-463a-9903-369525f926de	a27a0c73-5bb5-4ef0-a53b-e7b1ea35d858.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7742	TCGA-HC-7742-11A	Solid Tissue Normal
c9e7855c-2166-46e5-81a4-d01a44809f21	f7c725ad-bd7b-403b-ad9b-d491fdd98cad.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A9LS	TCGA-ZG-A9LS-01A	Primary Tumor
216e64ed-0081-48be-b237-465746b8adac	7ac823f0-bd34-4278-815e-e7f3e23e490b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-A9S0	TCGA-G9-A9S0-01A	Primary Tumor
a9751d7d-c273-4f2b-9707-f0a816804ccc	ebee7b16-e916-4809-b0a2-4b6037cdb929.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A9Z9	TCGA-V1-A9Z9-01A	Primary Tumor
