hsa-mir-10a	hsa-mir-1224	hsa-mir-1258	hsa-mir-1305	hsa-mir-133b	hsa-mir-135b	hsa-mir-136	hsa-mir-137	hsa-mir-143	hsa-mir-184	hsa-mir-187	hsa-mir-203b	hsa-mir-204	hsa-mir-221	hsa-mir-222	hsa-mir-23c	hsa-mir-27b	hsa-mir-296	hsa-mir-3154	hsa-mir-323a	hsa-mir-323b	hsa-mir-326	hsa-mir-3622a	hsa-mir-378c	hsa-mir-378d-1	hsa-mir-378d-2	hsa-mir-450b	hsa-mir-4770	hsa-mir-4786	hsa-mir-486-1	hsa-mir-486-2	hsa-mir-488	hsa-mir-490	hsa-mir-496	hsa-mir-508	hsa-mir-509-3	hsa-mir-541	hsa-mir-551b	hsa-mir-552	hsa-mir-585	hsa-mir-6499	hsa-mir-6510	hsa-mir-6718	hsa-mir-675	hsa-mir-6761	hsa-mir-6843	hsa-mir-760	hsa-mir-7702	hsa-mir-873	hsa-mir-876	hsa-mir-888	hsa-mir-889	hsa-mir-891a	hsa-mir-892a
ENSG00000089472.16	0.0435716131087164	0.0580109272779919	0.433834504928451	0.178544233095523	0.540301925733983	0.10380953354121	0.326266383361564	0.0809085673746184	0.508542503458368	0.484954516673341	0.53629910407349	0.193617458521147	0.508348028345386	0.640108745641355	0.616196619516478	0.344111777331202	0.643038924846489	0.185822432156267	0.198169239950193	0.278567873562057	0.243186192013964	0.302889197726783	0.327537500779783	0.279337066642983	0.299342695744146	0.258064156174788	0.318914465732676	0.289583267443819	0.304412394887199	0.125385842051353	0.135274905192471	0.318818533340184	0.373764058511666	0.402049943969669	0.146047180592406	0.158901789348199	0.267942465752905	0.215585224181396	0.152965606904355	0.23234118741345	0.14289774904599	0.135938380570719	0.256950979208825	0.458854344409743	0.315914237343366	0.196017478427418	0.227552020063576	-0.0113105231054729	0.479859419797596	0.361004596331207	0.097050425026112	0.55022128380263	0.0912307645626065	0.159014620768567
ENSG00000089558.9	0.0758808333075736	0.157905117221683	0.233083007029297	0.0766494533385205	0.223708823595692	0.238111281899837	0.209959842004787	0.157030028942374	0.24428817561716	0.243825929272412	0.381841049335628	0.386933596892973	0.269564991025138	0.351404990231784	0.394608377877194	0.217771431699293	0.35299717832334	0.180251077112524	0.101753912538174	0.124676456713366	0.116477776917811	0.208737445677337	0.146916889065599	0.174009860992913	0.201923721903462	0.172392056302326	0.138833770167239	0.177750621256529	0.13815749156617	0.0840418637183303	0.108720742677911	0.0992668758374041	0.245440207114886	0.175218272105565	0.271714033782356	0.231426602938011	0.0460082446718417	0.0831340848595034	0.130832364089484	0.122617847137792	0.26525917101305	0.307217786002561	0.166023274546278	0.113137885715637	0.15018451725823	0.127712385181082	0.206905713762804	0.0291154506530346	0.26703000934623	0.177774318188217	0.0942348822113847	0.270007391077873	0.123765199428782	0.174037856643689
ENSG00000090376.11	0.114382575788235	0.0445311099978122	0.427782477256839	0.137160969293701	0.511746749778838	0.149512967498028	0.255516308090872	0.112654407990934	0.514557158583699	0.429890097480517	0.405663660108112	0.298590388450306	0.391334533143423	0.588299102577929	0.554363596417254	0.400176833618302	0.553528381590069	0.197171946829601	0.220061387105182	0.170128225911958	0.17914785837267	0.343725414832751	0.301468174721848	0.337418987844175	0.346443140868253	0.278504645318617	0.232933933807147	0.261871076489307	0.282098762709089	0.162096282754418	0.17698030099089	0.223912179595006	0.330541984237256	0.398294947490133	0.194700284148166	0.192850465627395	0.217040160005209	0.152946930498543	0.129260110869043	0.23299765312015	0.242844754599296	0.272171808276143	0.288647344839791	0.261947958947012	0.31165955081092	0.244425356010644	0.24737307762645	0.0187882640548497	0.416672650815489	0.247646496029586	0.0911581232131694	0.458762999735231	0.152261881754132	0.180148067190903
ENSG00000090776.6	0.150060118112823	0.100859757553709	0.307224312256248	0.135268971976504	0.499820181603456	0.385624569732442	0.232337966391171	0.122816130650941	0.472956255787494	0.408811978094392	0.446760638316204	0.495552208654722	0.485122070504411	0.645657448021294	0.681716575747546	0.320773630242144	0.635193563989422	0.205587184278504	0.168364914933082	0.173883938260718	0.094407713387242	0.20019677978599	0.294108942689615	0.394075268650196	0.376077379414032	0.321045015726439	0.208591585272597	0.304359187566707	0.269632544436052	0.113456430902599	0.126026581765556	0.232294462841588	0.28463189669558	0.300456669148903	0.315202255544663	0.273939391242292	0.0873104073669481	0.0939132737310487	0.13039098681738	0.157340433511071	0.33508606666206	0.475871999915463	0.181488015704384	0.173852381683022	0.306170277621205	0.255117966292464	0.203576393132516	-0.045769291170134	0.386601277241135	0.310751571473079	0.190746308955977	0.33433013678083	0.301799806257878	0.229031189774611
ENSG00000091129.21	-0.0291170880913927	0.0234665196402821	-0.0262875234506642	0.0739660192280057	0.0383168502233803	-0.1384039883731	0.115971773618135	-0.145092751467781	-0.00187401964891372	0.0785333728955996	0.0948978188519014	-0.0931892965299242	0.099037563301941	0.0463514332276226	0.0286345098020343	-0.0248179823336098	-0.025047038257783	-0.00439010826939996	-0.00574317329298867	0.126939722119718	0.127016589854833	0.0846371835335569	0.0423481074629973	-0.00264455527654296	0.0080926001178806	0.011381937177993	0.0935711136132069	-0.045344977756935	-0.010560837002584	0.160170344740134	0.147502044832529	0.0306767216875401	0.129377650236998	0.13614482813059	-0.0424218497449995	-0.0413938151351426	0.0688800590666929	0.0474235211330682	-0.0105542093242905	0.00442450479309292	-0.0293498940531638	-0.170826491452303	0.127788407006313	0.132507449075076	-0.0331095292244547	0.0113569256192973	-0.0102705215276472	-0.0613416760230739	0.109974767144552	-0.037419981418909	0.0730209067758576	0.10142252675163	-0.0107133811086134	0.0638311042317327
ENSG00000091138.13	0.0164014377240028	-0.0151722052760149	0.00915916320890516	0.0974016168106941	0.196799146642337	0.00263938383988877	0.186148422851987	-0.0589697532165919	0.0444623841632349	0.186504277335275	0.223785601823149	0.126324688814219	0.168680361007181	0.21145463156873	0.207353333304329	0.0512046530504767	0.0436170330483847	0.128347025157893	0.0774452128737345	0.0717244140521786	0.0578902541187718	0.101519577189468	0.139013358209091	0.196069904842256	0.187991470493682	0.210993684665902	0.255280905971731	0.053203900009446	0.118472506389094	0.232770925944814	0.251369160905213	0.161970130627112	0.110092393375824	0.133030193580618	0.170374533826826	0.12352156311696	0.00851903953364927	0.0164208497760387	0.0489156257712463	0.00704615642540947	0.110874369916486	0.100386340905093	0.0165483242875445	0.192130881022888	0.177992416628486	0.11021404589822	0.137887726275989	-0.0861598255529047	0.207174892170261	0.0984071211571773	0.109217126832088	0.0906814988003261	0.125125663197743	0.106160832357092
ENSG00000091436.17	0.0527820186283387	0.0434999015568238	0.426584772878165	0.100493613352151	0.670388139394406	0.0363363045138616	0.260022195101196	0.0309879667524562	0.619553521016766	0.461539591059367	0.480010474138567	0.195921361047627	0.475723679667478	0.651824212290113	0.611068441312231	0.448173534095092	0.610493255826214	0.248473941714473	0.214550536055459	0.186692967001315	0.219971000761987	0.396265238384426	0.312524146299693	0.440898779823619	0.347799467229078	0.340447360456257	0.220972657032456	0.373543161995087	0.367736979374974	0.175420854134405	0.177152317035706	0.295360434509051	0.345272748497995	0.360610955108732	0.163771018477702	0.171494672593232	0.210667949141148	0.14965849114441	0.180233879766151	0.23477714718502	0.184705651320778	0.270685994821797	0.260145191386145	0.35825952670039	0.399915378756421	0.238188207741288	0.230461010862093	-0.0312973995054576	0.435466679856378	0.278173530704964	0.111882243011328	0.471818135216278	0.188460323964576	0.19573786909421
ENSG00000091622.16	0.151070922018396	-0.0139505729953464	0.247759983342536	0.0901942749553231	0.525884807139302	0.241140444851431	0.115469580103657	0.00194258192593003	0.45155232631101	0.333114092879577	0.306955878402752	0.393948753052223	0.359459865244133	0.520574730471129	0.52136728765261	0.311984198075741	0.465127812150604	0.209102378651215	0.14498245453487	0.113098401302682	0.131895570447004	0.321879402270322	0.29830967399323	0.463452132324455	0.321901833657153	0.368334922667541	0.147134022374628	0.304164169963669	0.321964909630852	0.205458326506287	0.193105036905426	0.107646021493865	0.150929420632776	0.181668741552153	0.279117103520576	0.207051301904811	0.0300977202499089	0.0666866616852216	0.089789434736747	0.134086528604925	0.271871536271763	0.456470015482179	0.143400986658733	0.120556048362211	0.392512325982855	0.151482073177286	0.18040144288508	-0.0421183216976195	0.254050812230938	0.200993196150549	0.11489043959289	0.182342476434568	0.279419458470759	0.243223355254242
ENSG00000091656.19	0.0649475416690456	0.081037025380512	-0.0556694571902558	0.0335732850491057	0.0675751846529303	-0.0360131387308244	0.0716202183240183	0.152095516525717	0.0943722752428806	0.0439863945868399	0.014168593317406	-0.130492960257854	0.0119435574449368	-0.00448014658479607	-0.0239291162641061	0.0957229973200449	0.0678031976025382	0.0500115461298888	-0.0547195200569534	0.177870070017318	0.236426288576651	0.21432458543474	0.0703744300887462	0.0880796526894698	0.0703082559398367	0.0842611220356433	0.00984378040952361	0.0633131360334173	0.0186608971598273	0.109576189362612	0.141084511942208	0.0396229026876072	0.043282124967444	0.12571422968941	-0.018485280008265	-0.0163456500962893	0.118513435707357	0.0034082551530699	0.0717038275629743	0.112796977750196	0.0330027435853029	-0.0654932783085752	0.0536320508518711	0.15621160660153	0.096504457421511	0.0831523175553881	0.157843340116581	0.0888634984575569	0.0313045560366404	0.0211254562329618	0.0772012418522178	0.135839079901562	0.0532516323755648	0.110847671692856
ENSG00000091704.10	0.0145793548043501	0.0160708421258343	0.337199696412041	0.113296760097249	0.536355691586492	0.220106214050086	0.140790037756093	0.0203226456747675	0.378828993207945	0.353628535384948	0.323201281021402	0.370129908230173	0.419391795113244	0.583522620956595	0.599924094112803	0.23934569386477	0.446545160260539	0.161858940435773	0.162901276822023	0.159766914351411	0.0844952590706962	0.136902966568405	0.239239109582394	0.381717048241711	0.283466053993948	0.257860095977532	0.109073021735311	0.19886322456064	0.278687139311716	0.0652094499911485	0.0693878225458739	0.154011897157854	0.185331448843701	0.196087835956431	0.248104165863651	0.255144925877604	0.013770217131922	0.0766385345785223	0.0883055262378531	0.0968647275290142	0.264569522105829	0.484256150699097	0.055122832303627	0.109602634351284	0.314551522354123	0.149539707549851	0.100312878346838	-0.106594650017144	0.252199826308569	0.169345622975463	0.0885171913009236	0.231377580883711	0.338390490158765	0.19168581751439
ENSG00000091972.18	0.153548492664744	0.0205750965682197	0.284979187073901	0.157945731276188	0.428685453143819	0.208599894604879	0.209685371059901	0.0658745937922926	0.435768705724007	0.388479870370157	0.485360712315066	0.240008906080063	0.422985995823051	0.537704655524198	0.510692521720945	0.252940630033353	0.569513258761935	0.174141934046822	0.184631453753606	0.184944616891709	0.10691521613244	0.251906636866646	0.235078060428235	0.25820031257481	0.261958608446132	0.204410059274232	0.27585510896768	0.2444500197685	0.290939544944656	0.173201052338598	0.198507463666077	0.280548158221504	0.313660056769162	0.345795255524806	0.240007913492321	0.246707848920531	0.252355966217159	0.155670829595946	0.156863890038092	0.203551096260588	0.173149362135849	0.157050026185594	0.286648559099865	0.369311155203073	0.227379101422018	0.205878240438781	0.16007760584538	0.0186310744296465	0.422739983379101	0.298103717878564	0.0689121866080598	0.406503154441751	0.0382564865278754	0.107914300939334
ENSG00000091986.16	0.0440583477840666	-0.00689899028184645	0.404309500699939	0.168609016257661	0.379517809604841	0.0230125323420559	0.356624480807231	0.0534845266889181	0.348180235772089	0.439101776956678	0.454767255309305	0.0620081171613675	0.404615498930022	0.454287811646004	0.416226326738461	0.298639177246897	0.464118685383237	0.158568277010447	0.159343450684194	0.267402598086861	0.210000417330999	0.281612538371675	0.232730936907004	0.120690219666458	0.194447872322664	0.178617094795441	0.322098476159517	0.189741334280067	0.190523163700174	0.147026029257895	0.157938875895929	0.302927845342723	0.376744799308679	0.431941194771284	0.069112795259247	0.0933277261447074	0.269309567469856	0.207588436559956	0.130388455376635	0.205299622731803	0.0363422641502023	-0.0366287759035138	0.280120386514799	0.483003261393998	0.191313440732689	0.13167631529923	0.164957148888717	0.0624837465304511	0.459146615492596	0.309914529993292	0.0538456445863318	0.538089303526066	-0.0381397038338186	0.0585890603285332
ENSG00000092051.17	0.0607531648509458	0.0616903478041042	0.406441980936321	0.157248458612817	0.697267489563097	0.206224213096462	0.171271760047899	0.0958513457683317	0.564441884499575	0.477728351183224	0.417411549931743	0.413129154958267	0.542126248109847	0.796330232013112	0.79714823794391	0.38097784249117	0.584608304736304	0.234210065725471	0.222100013513625	0.150446075809712	0.139266036374946	0.276450660273188	0.418324587527676	0.565526774162476	0.461869031130942	0.395654392056623	0.200384035481828	0.321686584772149	0.427696052078424	0.159189583484185	0.161833263732098	0.251020862303088	0.296900974517757	0.274739889086182	0.267833146712255	0.238674218855171	0.097494795420884	0.107916821645017	0.140825766383685	0.155898509856417	0.283701847612347	0.480213194114785	0.191901111886323	0.193049760133927	0.452106534648585	0.231192954773959	0.223367081465245	-0.104937422676355	0.431126364108678	0.294893275870841	0.177676835091298	0.298303822628197	0.471171938719184	0.267001692976514
ENSG00000092295.12	0.185484631325281	0.0655618335901891	0.183999671018411	0.0106722961589293	0.294697121943125	0.62554172135177	0.0335156382564559	0.118917922758047	0.377807611392785	0.195876021227375	0.252997094457816	0.636127530224852	0.33151560719294	0.412156860257272	0.468002499956795	0.239383432116566	0.454063950154869	0.0441553205769279	0.0843056122483204	0.0240895868603314	-0.0221932008761402	0.0646187451815619	0.188529183567007	0.325050968594712	0.26841435664421	0.205304021065532	-0.0577626086703524	0.287193189575682	0.174402093642962	0.00397270289853963	0.014464442008462	0.0613452525037491	0.0993439938333304	0.123640703343997	0.411675849539915	0.28891715383747	0.0637224936312377	-0.0416861935618746	0.096330994050804	0.0254558347714738	0.326187489360899	0.559539291729273	0.109395146404286	-0.118910011451812	0.157337756530696	0.17421181563643	0.0947010158872199	0.00814044942462053	0.108697185520606	0.119670653970446	0.151603081623527	0.119558370133756	0.223582892389122	0.220087116960917
ENSG00000094755.17	0.150516008028971	0.0556224371877609	0.210936851281008	-0.00978745102500998	0.192919471984353	0.662694456227709	0.00732209373642111	0.113849709623902	0.346151846489061	0.121628925449891	0.135456725213726	0.550418881350738	0.192105827129198	0.274902348627886	0.316209168885411	0.230051119773651	0.40288870284808	0.0159035461917842	0.0223166674307526	-0.0492854640526425	-0.0769461890541082	0.137520456573766	0.114869359586687	0.201462362430004	0.207305067362971	0.119250693526082	-0.15303142366356	0.24845482482037	0.0947349085985948	-0.0473228608448533	-0.0388163429388872	-0.00472653037316209	0.0461473896928664	0.109177719447602	0.317701990842056	0.251301920765044	0.0341098615715168	0.0129005242802542	0.0566584355191289	0.0314250945416601	0.292628130155153	0.576149763328678	0.0999364302644993	-0.224361752773351	0.0822272721301611	0.119104074832557	0.0258765646845597	0.0448501546828894	0.00741053478759591	0.0491915328711028	0.0205093985464514	0.116901054023028	0.108222044951109	0.129055657282171
ENSG00000095303.17	0.0541124267409624	0.0794069665207845	0.442607426719702	0.119765547367885	0.430674685040715	0.253109932367654	0.256365304618977	0.0350632493873559	0.463211499451248	0.496924845506428	0.561269823310732	0.313092684502266	0.45337552138034	0.635023225082812	0.638812463645295	0.389734441252652	0.61069866879707	0.192318447159236	0.181493699632625	0.165663494299533	0.128194108451314	0.281724031846827	0.312772370811798	0.276859495996635	0.280256542741094	0.258404938041882	0.306957418263029	0.292592209941156	0.295130011491418	0.0323713195657787	0.0351905159730278	0.245081049173628	0.411438577640115	0.383184139287759	0.224778852269639	0.213794091720549	0.176682978529073	0.241303670140723	0.161127559520729	0.138279288632275	0.193589856527835	0.251023979355838	0.33357331256303	0.300148341114906	0.253849171020299	0.17105133230246	0.195012196876311	-0.0124768850475466	0.486921310593544	0.353467172309839	0.106289118652604	0.471294649338475	0.0982110736461188	0.13772083560477
ENSG00000095637.22	0.0810746489307597	0.0375633501327217	0.387352589028071	0.15251221276816	0.709941746239743	0.127788203058868	0.246229560812003	0.104674906294621	0.655796927143675	0.42989822049724	0.457401657281733	0.259032559442156	0.521937998131705	0.706003372834375	0.662898185659094	0.420255319761958	0.674467996711424	0.263068331746955	0.212891715217698	0.201949995927451	0.232974863916947	0.368208229273165	0.392375590464503	0.484839299257372	0.398004587365264	0.36593350980358	0.205539416239587	0.372318631549882	0.403222413642095	0.182875663880132	0.194634481119954	0.29074814425817	0.316899428978055	0.340273842917447	0.187987353440364	0.204844981501546	0.204099858766694	0.154004873188854	0.164310600628722	0.209503654684951	0.212937209860922	0.309031276622897	0.227118442183633	0.357586683567634	0.436102045456378	0.264672126049902	0.254904284570837	-0.046972111847023	0.447554806320164	0.289966223805146	0.112861393732385	0.427508953685044	0.242212671569696	0.230500391916323
ENSG00000095713.14	0.20857875151936	0.0616712257530314	0.284172663690188	0.170944136039097	0.414776653301091	0.165149703186429	0.253288120604029	0.147044984476094	0.36029865310489	0.384205217698752	0.423172396939566	0.28563730158942	0.410273361131535	0.510587299528207	0.493409029143339	0.267478388148954	0.496117096914598	0.210218982678791	0.152870792694156	0.178261870539388	0.150551134823323	0.157097952450779	0.216159550763225	0.274178408274796	0.293149246868165	0.262827424386422	0.293246157147704	0.222530869073718	0.269901665672037	0.196034268162878	0.201233907038563	0.259243701889294	0.362917931249864	0.314477318259159	0.216369955658819	0.153168262753371	0.108879661248347	0.0751395593218771	0.0584184196967899	0.17289633046082	0.298086149338286	0.275849812093069	0.172492090113312	0.277872675508497	0.306878983162962	0.259539049259166	0.173962139115778	-0.0724884599356268	0.362704746844066	0.306512977882229	0.168332941633607	0.365363756328736	0.226519450291724	0.192172635279448
ENSG00000095777.17	0.170792076667906	0.059343039117505	0.244256000715163	0.0215449484583361	0.386509789434416	0.476324367997517	0.0835048189194956	0.13634064147008	0.394055724523317	0.252102633340799	0.285502978380324	0.53645110207438	0.391344394902104	0.474696949370924	0.493215446799145	0.281442072405275	0.448022262410955	0.156313886749264	0.171398354738941	0.116176849537048	0.0958769386074674	0.179060756676546	0.225896808467685	0.30444616004518	0.250384814690378	0.229461418182685	0.0167543476272774	0.256981074910833	0.192383258416191	0.118402224387022	0.139308973292673	0.162705116546604	0.124129745353374	0.21193537463751	0.29430900933245	0.228801671762607	0.0723243313942307	0.0894716860495182	0.0648270118789175	0.125085230098181	0.28904922856882	0.450158599444518	0.158133452940647	0.0639041166689298	0.213125910739304	0.222209194571957	0.139785256112531	0.0259535509889201	0.258028624977302	0.133102872120462	0.101249292283762	0.206855236296647	0.206366494053803	0.194824136165853
ENSG00000096088.16	0.1275481836338	0.0467683131779488	0.0249199958615457	0.0881469004423728	0.274457343663728	0.117522405795148	0.0606644223640692	-0.0674611035576418	0.230987359701009	0.0900181800267452	0.151774762061752	0.170142393084895	0.233297216526637	0.260443594305518	0.238957193380671	0.0723121133192974	0.177142254206463	0.0298129481856216	0.0300578834838882	0.100670086110431	0.116982040645673	0.0903395388314102	0.163118627688297	0.192508996570398	0.174744291394402	0.176283521563861	0.0112509722844161	0.118793999930229	0.11115254485646	0.147367144585429	0.13713412227373	0.142121717018586	0.0316535356075144	0.148466178083443	0.0997467304759639	0.0822777001673544	0.119849892170388	-0.035708393848298	0.0204027343367337	0.00952391401277249	0.135750489332374	0.120372081838814	0.0174093095254809	-0.0106404020616779	0.128856142233786	0.107836784006294	0.0439700238437647	-0.0833916248008908	0.0655936373289402	0.0427462407718061	0.175698411505271	0.147004153542149	0.156111262487957	0.152628430129292
ENSG00000099256.19	0.0616693198263914	0.0659422011362284	0.424405101278983	0.127261534704185	0.457710884102742	0.232726146438081	0.265535531740679	0.160172266095102	0.43534686900537	0.481508197217264	0.48714636123381	0.355029156423743	0.48305197152336	0.605074932712121	0.617103149176995	0.302759528958879	0.581259570169895	0.158089055015338	0.213417512063087	0.21736741390649	0.167899165590041	0.173971166431445	0.304748844881147	0.303921433512736	0.317826401807584	0.245883197734326	0.218820597036409	0.28838352812515	0.276436413948157	0.0331064165338993	0.0453304206547008	0.26729254510198	0.328056544065027	0.308715371705187	0.284552933975911	0.265211778177475	0.205368861151159	0.146053013684543	0.168495408216393	0.159635502551207	0.216082530115864	0.307109488827162	0.237761076484404	0.257209477307098	0.267447529546543	0.2289646525147	0.201930072765078	-0.0130834662146349	0.422157733453551	0.299471193759304	0.13487902489052	0.422329797269721	0.207214282887009	0.217525233297302
ENSG00000099957.16	0.0647743342680718	0.0802644400333405	0.293340688694531	0.175797255813314	0.354926031441174	0.226997652174554	0.243719836344828	0.0467004463293761	0.149093639711055	0.451480579032785	0.481544238045273	0.30213601661734	0.462619553998563	0.488431080307999	0.518091603045094	0.170907250368608	0.364453136721176	0.214966814021357	0.226477779760114	0.123590001537969	0.0519323078629831	0.0419533470818515	0.184094851548934	0.196599608956929	0.187539464625707	0.194742771735876	0.273536077746896	0.178345119912278	0.128628222549279	0.153391197771858	0.140104250200776	0.293511060839583	0.358195276084498	0.183795059269404	0.200759261998298	0.170300590755407	0.0799386214112205	0.174203033835619	0.129939035321307	0.121331960232244	0.182213165157355	0.177819440056749	0.135688144418327	0.321078694347589	0.167984170147966	0.109822167953424	0.171553831754725	-0.058704366488803	0.390792221074099	0.295556918038342	0.0900219320574192	0.302868063633119	0.110386573789707	0.114756589208794
ENSG00000100033.16	0.191192227805979	0.0414845610026174	0.229392273328344	0.0866781675842675	0.35731480158642	0.451811320635976	0.14804066411247	0.130595734822368	0.338728000389825	0.284779648646144	0.348962276582689	0.515461671385965	0.373731443171803	0.455968531198973	0.499057566803834	0.236150345475328	0.479445804982329	0.133784426510579	0.100099008812828	0.0671756285459974	0.000252902415569414	0.100280762670309	0.229522326896337	0.305803370453568	0.305413623083898	0.208771938091688	0.0836772757995679	0.216406387943705	0.177696113073847	0.0781165781341243	0.0958963581070775	0.197762468622007	0.213162246847756	0.231574406002341	0.371069851323376	0.293726357798719	0.0552588221926297	0.0189678423296965	0.0796111458143172	0.0780027207580535	0.34707144710401	0.526616067948014	0.142170123897173	0.0401290969383604	0.185513665991024	0.208029583128101	0.100398182594569	0.00595254156556028	0.232850131727682	0.192552624604813	0.10473334841034	0.20753470030916	0.225067637318585	0.168182966158887
ENSG00000100078.4	0.206243495941666	0.145436229426421	0.198241959616045	0.00709566136342311	0.370392481666032	0.474288246168613	0.0551775712090688	0.07632294400551	0.434356331821168	0.251133295109827	0.251411499321112	0.563663410481796	0.30372816504655	0.432972687025703	0.464689521232201	0.313049133433972	0.440887204261819	0.119762674755532	0.0766273074319233	0.0420272197558599	0.0429853842816748	0.206602375622154	0.246069455742362	0.39360337506194	0.326532367104965	0.293850661706355	0.0318089646297956	0.288656874752988	0.271031082241545	0.0780163360910121	0.0902330871576814	0.102898278222766	0.13275345540751	0.163772171598819	0.371191600091714	0.263617946526519	0.0213480626945042	-0.0208251167049704	0.122064092245438	0.0588367042237957	0.322451976602018	0.54723256887904	0.164830024910828	-0.0384166515520138	0.244185694499091	0.180951066705163	0.159551765380568	-0.0260297388267833	0.169756760511539	0.118753609290256	0.162431092258985	0.167093131378289	0.280819513056014	0.239289295931878
ENSG00000100206.10	0.0691093965897363	0.0464655089716025	0.398204916522193	0.168260117464496	0.460852601708232	0.249717824663097	0.230720038454592	0.0681387527991919	0.401406039753863	0.438850645041881	0.476827107216127	0.403566420958954	0.472169313373055	0.589524069740657	0.608315309566535	0.28288443620731	0.535899544379884	0.168253755497384	0.227946202910088	0.17707509023699	0.118625449418491	0.192221751407637	0.268726995866858	0.32319809547102	0.294892324164417	0.229024018896547	0.253264276073866	0.263007292914862	0.253881835418002	0.0693674571164875	0.0696893947332173	0.22406701092007	0.347281389303346	0.262099731404182	0.314394435602291	0.227775259670811	0.130873097802722	0.153229964758278	0.159935386542935	0.155905838065602	0.221705222329031	0.319209193458145	0.225944861743609	0.23956238969905	0.267343979080406	0.232913361160757	0.251696291584252	0.0330841879033374	0.412104895684118	0.290202873068293	0.086543777096125	0.333717835497097	0.177548197159645	0.190172076797777
ENSG00000100218.12	0.00547975751570763	0.123298066020745	0.243728593535805	0.14675131442299	0.294823933559216	0.227254919518054	0.150897997236259	0.077938127745908	0.193522830144525	0.324456262060694	0.352298190835544	0.284415036459409	0.340299879973415	0.459420482747106	0.479277945320444	0.230950526076338	0.371730179739816	0.144568563018182	0.134079289761852	0.0925989897497933	0.0794471610492888	0.0721974954184278	0.181668003844584	0.171198078466262	0.210299324938488	0.190179762045792	0.153127898361485	0.150821049981332	0.138086167094856	0.0750483995662264	0.0708940552322092	0.225608290496	0.300088762404509	0.189497946756748	0.240564160026188	0.203725286522308	0.065185728696104	0.15101238186007	0.101803970796423	0.0384918528364859	0.207799705598424	0.228984320023745	0.154140293536551	0.168942808111195	0.206131944603607	0.131247254737003	0.178835743613351	-0.0512447928950008	0.282896748583883	0.225505356026799	0.142547255560433	0.191031040237518	0.15350959625202	0.152645369447643
ENSG00000100234.12	0.104853916975496	0.086059329989864	0.384183030177106	0.173988648627303	0.507672224381134	0.141717993562935	0.301438618189764	0.0974264154991817	0.476909680290601	0.445619261424452	0.513584336432664	0.276628693329675	0.441902117582084	0.61877384532815	0.609276867759127	0.344433343687418	0.61761009368877	0.211080732578992	0.190414525009811	0.244648850138841	0.201067070072396	0.315600553435696	0.294444790184149	0.276533516413632	0.348519919368365	0.28206713507862	0.295177204876673	0.271743533270787	0.287822356943966	0.160036322439087	0.169329272495533	0.228320781085918	0.382895337812625	0.424182368882625	0.205048776367097	0.229658340115657	0.21700397484219	0.163436623283411	0.146046978592506	0.215744649293379	0.204182007025674	0.205227335130328	0.261840589263198	0.342807398398023	0.310920898928231	0.218896166120567	0.227635722985288	-0.0604924717825058	0.488117013581481	0.34444361385367	0.128463566164991	0.480195084719818	0.11062974661967	0.173501782916856
ENSG00000100422.14	0.0899893297550496	0.0751150259972546	0.323905674307996	0.13836636738102	0.393501716077107	0.343280714917988	0.227874007836027	0.171205602132835	0.37265544282027	0.331320784367769	0.434135601692362	0.383953993984335	0.426804766601791	0.506432809431817	0.537858223048735	0.316414856928027	0.558030841404926	0.148738426422989	0.168240662606096	0.22163163176388	0.146241449656891	0.198053246629947	0.246850477432594	0.252211981227427	0.308293249737321	0.223469038218986	0.162143680138535	0.255409575772745	0.187098455462801	0.0950978927341779	0.0951214455881312	0.247097037320375	0.253135464989944	0.270490711458333	0.276918021917207	0.222763762231101	0.184709186125425	0.139701095251835	0.16853663453709	0.142635948391942	0.243283016890582	0.271582115232902	0.252999192646456	0.231297613961071	0.236152476912955	0.208091793983543	0.245249212118343	0.053089925400228	0.362679230084492	0.282541435208128	0.129205148548693	0.369347907518516	0.12148298784528	0.194789609212908
ENSG00000100427.16	-0.105071981405933	0.0508078665921483	0.49616904858087	0.105309783417291	0.23632421731462	0.0535769551376554	0.299462730588506	-0.032879240203066	0.19475326625862	0.484680290920184	0.569219901728581	0.134366606200909	0.339583195052982	0.446757943213813	0.459156151177022	0.241607797909734	0.380712312329371	0.116566867738838	0.161315359494607	0.114323404572268	0.0646986992386565	0.224862764673803	0.125164450651202	0.0208166033477101	0.137293433667198	0.0841359881134596	0.347779005025709	0.146168075348488	0.107924989782194	-0.00334198961497773	-0.00726948277257275	0.168420222242354	0.505236044674904	0.324596607453509	0.168694508361872	0.175368710394022	0.132041546763158	0.205653048373062	0.106273771964029	0.158304214101716	0.111049190536282	0.0378379446040507	0.243273260706397	0.378749848853559	0.1402766114589	0.0539644048215677	0.176298042281551	-0.0160311036031207	0.462022639150729	0.307724455364444	0.0332290712307554	0.416756237090251	-0.0878422267855828	-0.0486773724801575
